paper_id,ss_venue_id,year
00d751c11cf2390626d051bcbda4a70cb9355a38,8f31bcec-447c-49a7-80d4-4e07bb97c642,2022
00d751c11cf2390626d051bcbda4a70cb9355a38,87a07e7a-b0a5-4304-9000-ae33c43f2b09,2021
00d751c11cf2390626d051bcbda4a70cb9355a38,454649be-ca66-4b85-803a-6b9f452c4a32,2022
00d76f20f303c6829e23a4a9bfb9af4af3871c0c,49620e5c-f80b-411d-8e7d-fbeed3f3f929,2019
00d76f20f303c6829e23a4a9bfb9af4af3871c0c,5c54b1a0-c25e-4629-ae72-b55544fd12bc,2021
00d76f20f303c6829e23a4a9bfb9af4af3871c0c,d9c8b485-4186-4bee-bb4f-b5c8858f5b11,2021
00d76f20f303c6829e23a4a9bfb9af4af3871c0c,51edc56d-8ef7-4010-8980-b9343f1f0bf5,2022
00d76f20f303c6829e23a4a9bfb9af4af3871c0c,f6a55640-b883-40c6-80d7-51eeca8de579,2020
00ddb10417f77b54ea9ba38c35dcc3310a08aa34,ec309cea-2cb8-4305-bdd2-6f9ea24c2818,2024
00ddb10417f77b54ea9ba38c35dcc3310a08aa34,8f31bcec-447c-49a7-80d4-4e07bb97c642,2023
00ddb10417f77b54ea9ba38c35dcc3310a08aa34,87a07e7a-b0a5-4304-9000-ae33c43f2b09,2021
00ddb10417f77b54ea9ba38c35dcc3310a08aa34,454649be-ca66-4b85-803a-6b9f452c4a32,2020
00e26133551f152f4c8913c5442238d30a63ef79,22ec40a8-789e-409e-9d35-81ffe1f31951,2020
00e26133551f152f4c8913c5442238d30a63ef79,b876c7b3-79b5-4397-8107-4235220ee738,2019
00e346f93fe1eda00ce990a13a8ea8ba66bfc37b,0aacb661-34b6-44c2-b770-58dd8aa7192d,2021
00e346f93fe1eda00ce990a13a8ea8ba66bfc37b,c24c1bd0-6dab-425f-8523-260111e7adb2,2023
00e346f93fe1eda00ce990a13a8ea8ba66bfc37b,b02e5826-3435-4c96-aa72-0e9a382a5b37,2023
00e346f93fe1eda00ce990a13a8ea8ba66bfc37b,35b7f3e4-9c76-4ee7-a48c-af10d6097301,2023
00e34b7351b6f7104218a7a09ee22aedcc927d4b,49620e5c-f80b-411d-8e7d-fbeed3f3f929,2020
00e34b7351b6f7104218a7a09ee22aedcc927d4b,5c54b1a0-c25e-4629-ae72-b55544fd12bc,2022
00e34b7351b6f7104218a7a09ee22aedcc927d4b,d9c8b485-4186-4bee-bb4f-b5c8858f5b11,2021
00e34b7351b6f7104218a7a09ee22aedcc927d4b,51edc56d-8ef7-4010-8980-b9343f1f0bf5,2021
00e34b7351b6f7104218a7a09ee22aedcc927d4b,f6a55640-b883-40c6-80d7-51eeca8de579,2021
00f189133a8c64e5d197ef37092257463f8a2e8b,49620e5c-f80b-411d-8e7d-fbeed3f3f929,2021
00f189133a8c64e5d197ef37092257463f8a2e8b,5c54b1a0-c25e-4629-ae72-b55544fd12bc,2023
00f189133a8c64e5d197ef37092257463f8a2e8b,d9c8b485-4186-4bee-bb4f-b5c8858f5b11,2020
00f189133a8c64e5d197ef37092257463f8a2e8b,51edc56d-8ef7-4010-8980-b9343f1f0bf5,2023
00f2dc9cd83b6730ff3c458b73d6c5507dcc36e4,69790c3d-b8b2-4217-835e-9d1ed7b15fa2,2024
00fe7c7b31a1a83fbb38f605631f1d6e76f388a2,995081c6-1481-45d0-b9a0-1c39022641c0,2021
00fe7c7b31a1a83fbb38f605631f1d6e76f388a2,e2821e49-dfc0-430e-a39c-96051824050a,2024
00fe7c7b31a1a83fbb38f605631f1d6e76f388a2,4bfa4a6c-5e74-4827-8db7-e1354f877ca8,2024
00fe7c7b31a1a83fbb38f605631f1d6e76f388a2,5bcc0d81-25d6-49c9-9025-7b190d8fa5df,2020
00fe7c7b31a1a83fbb38f605631f1d6e76f388a2,3da76c2b-bb2e-43cf-8bf1-dd1ed20dcb01,2022
00fe7c7b31a1a83fbb38f605631f1d6e76f388a2,fc77778a-b6ab-4eef-b62b-bfc357a47e77,2020
00fe7c7b31a1a83fbb38f605631f1d6e76f388a2,ebf24f81-2235-499c-a835-7e02972412d3,2024
0101bef3602965eb124803564e37141cff2333ea,888b3bf5-0b3f-4a91-9c8a-b804de8afcac,2023
0101bef3602965eb124803564e37141cff2333ea,90553967-e9f3-427c-a8d9-23ef8dd38f2b,2020
0101bef3602965eb124803564e37141cff2333ea,530e3b3d-3fad-4642-910f-62d3c4c23a5e,2020
0101bef3602965eb124803564e37141cff2333ea,9e50c7fb-06ab-4f9f-bde6-49d1d03416d2,2020
0101bef3602965eb124803564e37141cff2333ea,93e59d9e-9005-481b-9495-7798186bbebd,2021
0101bef3602965eb124803564e37141cff2333ea,0eac5f8a-5867-45ee-995b-a24ec1229276,2023
0101bef3602965eb124803564e37141cff2333ea,1566071f-fa2d-4256-b127-2d8af5447afc,2022
011341dc87edea1fdc9aafe7020e8896fb9672b8,22ec40a8-789e-409e-9d35-81ffe1f31951,2023
011341dc87edea1fdc9aafe7020e8896fb9672b8,b876c7b3-79b5-4397-8107-4235220ee738,2022
011341dc87edea1fdc9aafe7020e8896fb9672b8,74be5bfb-0aba-4866-bad1-118d24508bfb,2022
011341dc87edea1fdc9aafe7020e8896fb9672b8,cc334c7e-a268-4ab9-b442-75f7adff8272,2023
011341dc87edea1fdc9aafe7020e8896fb9672b8,3935458d-d70a-4312-b2e5-8a2f2a2f71b9,2023
011341dc87edea1fdc9aafe7020e8896fb9672b8,970dcaa4-94f3-4c3f-a6d6-f109f8c744d0,2020
01139f79fb260e1bd06f423cb21522b3e41b31e9,8eaff284-d387-4e65-8169-65d52dd5dca3,2023
01139f79fb260e1bd06f423cb21522b3e41b31e9,655bb64a-368a-430d-9e5c-118bb65468fa,2024
01195a0ceb2ca420405c96ebcabc7718c1e78ac8,888b3bf5-0b3f-4a91-9c8a-b804de8afcac,2021
01195a0ceb2ca420405c96ebcabc7718c1e78ac8,90553967-e9f3-427c-a8d9-23ef8dd38f2b,2021
01195a0ceb2ca420405c96ebcabc7718c1e78ac8,530e3b3d-3fad-4642-910f-62d3c4c23a5e,2023
01195a0ceb2ca420405c96ebcabc7718c1e78ac8,9e50c7fb-06ab-4f9f-bde6-49d1d03416d2,2022
011efa271f4a51f73312e407d84161b7819ab066,8eaff284-d387-4e65-8169-65d52dd5dca3,2023
011efa271f4a51f73312e407d84161b7819ab066,655bb64a-368a-430d-9e5c-118bb65468fa,2021
011efa271f4a51f73312e407d84161b7819ab066,2b6a57dc-2f56-44b2-ba5d-7433b0fd703f,2022
011efa271f4a51f73312e407d84161b7819ab066,7e7855c7-b1fe-47b8-9839-3f94eaf2f318,2021
011efa271f4a51f73312e407d84161b7819ab066,18289c54-e5e3-42cf-b2b5-1acb7d14ff70,2019
011efa271f4a51f73312e407d84161b7819ab066,83c581dc-24d3-4837-9f9d-45d0d0ef95d4,2022
011efa271f4a51f73312e407d84161b7819ab066,d5704488-0ce4-46da-a358-0b9066c90fb9,2020
0125abc6b5f4b4e1c9b87c4735fc8313c0600c88,72173f5c-c426-48b5-b91c-4c5d6fd23ec5,2023
0125abc6b5f4b4e1c9b87c4735fc8313c0600c88,5e156b61-a83d-4ffa-af98-69ae66107193,2023
0125abc6b5f4b4e1c9b87c4735fc8313c0600c88,e6d0a95a-e3af-49bf-b9ff-423c0774dff7,2019
0125abc6b5f4b4e1c9b87c4735fc8313c0600c88,a683af4d-0cad-4b22-8fb8-b9c74f706cc5,2019
0125abc6b5f4b4e1c9b87c4735fc8313c0600c88,8c66e22a-401f-49a5-89f6-7dc955423e40,2023
0131f82eadbf40966b110360f97b99289e56dd37,49620e5c-f80b-411d-8e7d-fbeed3f3f929,2023
0131f82eadbf40966b110360f97b99289e56dd37,5c54b1a0-c25e-4629-ae72-b55544fd12bc,2019
0131f82eadbf40966b110360f97b99289e56dd37,d9c8b485-4186-4bee-bb4f-b5c8858f5b11,2023
0131f82eadbf40966b110360f97b99289e56dd37,51edc56d-8ef7-4010-8980-b9343f1f0bf5,2022
0131f82eadbf40966b110360f97b99289e56dd37,f6a55640-b883-40c6-80d7-51eeca8de579,2023
0131f82eadbf40966b110360f97b99289e56dd37,fdbcae3a-52a5-492f-9416-bb6173a76916,2019
0131f82eadbf40966b110360f97b99289e56dd37,54fb424e-b137-40d6-8e70-983665b4b2e8,2023
01322d3f7039eaed09ce4fa77dc4efb122e400a2,0aacb661-34b6-44c2-b770-58dd8aa7192d,2022
01322d3f7039eaed09ce4fa77dc4efb122e400a2,c24c1bd0-6dab-425f-8523-260111e7adb2,2019
01322d3f7039eaed09ce4fa77dc4efb122e400a2,b02e5826-3435-4c96-aa72-0e9a382a5b37,2021
0134db5adf50c471906cbffa0d2f6a4fcbc0ae01,72173f5c-c426-48b5-b91c-4c5d6fd23ec5,2020
0134db5adf50c471906cbffa0d2f6a4fcbc0ae01,5e156b61-a83d-4ffa-af98-69ae66107193,2023
0134db5adf50c471906cbffa0d2f6a4fcbc0ae01,e6d0a95a-e3af-49bf-b9ff-423c0774dff7,2022
0134db5adf50c471906cbffa0d2f6a4fcbc0ae01,a683af4d-0cad-4b22-8fb8-b9c74f706cc5,2020
0134db5adf50c471906cbffa0d2f6a4fcbc0ae01,8c66e22a-401f-49a5-89f6-7dc955423e40,2021
013fc96537baedea3e397d057be8404aa93d5299,995081c6-1481-45d0-b9a0-1c39022641c0,2023
013fc96537baedea3e397d057be8404aa93d5299,e2821e49-dfc0-430e-a39c-96051824050a,2022
013fc96537baedea3e397d057be8404aa93d5299,4bfa4a6c-5e74-4827-8db7-e1354f877ca8,2024
013fc96537baedea3e397d057be8404aa93d5299,5bcc0d81-25d6-49c9-9025-7b190d8fa5df,2022
013fc96537baedea3e397d057be8404aa93d5299,3da76c2b-bb2e-43cf-8bf1-dd1ed20dcb01,2019
013fc96537baedea3e397d057be8404aa93d5299,fc77778a-b6ab-4eef-b62b-bfc357a47e77,2023
013fc96537baedea3e397d057be8404aa93d5299,ebf24f81-2235-499c-a835-7e02972412d3,2021
0140b503a44298915542b284f66ecd8e5adc737b,22ec40a8-789e-409e-9d35-81ffe1f31951,2022
0140b503a44298915542b284f66ecd8e5adc737b,b876c7b3-79b5-4397-8107-4235220ee738,2021
0140b503a44298915542b284f66ecd8e5adc737b,74be5bfb-0aba-4866-bad1-118d24508bfb,2023
014cf690afedcb7d8fddaa9d6770f162385ffc99,72173f5c-c426-48b5-b91c-4c5d6fd23ec5,2019
014cf690afedcb7d8fddaa9d6770f162385ffc99,5e156b61-a83d-4ffa-af98-69ae66107193,2021
014cf690afedcb7d8fddaa9d6770f162385ffc99,e6d0a95a-e3af-49bf-b9ff-423c0774dff7,2020
014cf690afedcb7d8fddaa9d6770f162385ffc99,a683af4d-0cad-4b22-8fb8-b9c74f706cc5,2022
014cf690afedcb7d8fddaa9d6770f162385ffc99,8c66e22a-401f-49a5-89f6-7dc955423e40,2020
0150286dd10c0e18fd86a08603fd32343ba73d46,22ec40a8-789e-409e-9d35-81ffe1f31951,2023
0150286dd10c0e18fd86a08603fd32343ba73d46,b876c7b3-79b5-4397-8107-4235220ee738,2023
0150286dd10c0e18fd86a08603fd32343ba73d46,74be5bfb-0aba-4866-bad1-118d24508bfb,2022
0150286dd10c0e18fd86a08603fd32343ba73d46,cc334c7e-a268-4ab9-b442-75f7adff8272,2023
0150286dd10c0e18fd86a08603fd32343ba73d46,3935458d-d70a-4312-b2e5-8a2f2a2f71b9,2022
0150286dd10c0e18fd86a08603fd32343ba73d46,970dcaa4-94f3-4c3f-a6d6-f109f8c744d0,2023
0151ab779171add3177b5eacc5b42fed8d924e26,49620e5c-f80b-411d-8e7d-fbeed3f3f929,2021
0151ab779171add3177b5eacc5b42fed8d924e26,5c54b1a0-c25e-4629-ae72-b55544fd12bc,2020
0151ab779171add3177b5eacc5b42fed8d924e26,d9c8b485-4186-4bee-bb4f-b5c8858f5b11,2023
0151ab779171add3177b5eacc5b42fed8d924e26,51edc56d-8ef7-4010-8980-b9343f1f0bf5,2021
0151ab779171add3177b5eacc5b42fed8d924e26,f6a55640-b883-40c6-80d7-51eeca8de579,2022
0151ab779171add3177b5eacc5b42fed8d924e26,fdbcae3a-52a5-492f-9416-bb6173a76916,2020
0152f2ba5f4765a313e4e41f735a37fca52a2a59,8eaff284-d387-4e65-8169-65d52dd5dca3,2020
0152f2ba5f4765a313e4e41f735a37fca52a2a59,655bb64a-368a-430d-9e5c-118bb65468fa,2021
0152f2ba5f4765a313e4e41f735a37fca52a2a59,2b6a57dc-2f56-44b2-ba5d-7433b0fd703f,2023
0152f2ba5f4765a313e4e41f735a37fca52a2a59,7e7855c7-b1fe-47b8-9839-3f94eaf2f318,2020
0152f2ba5f4765a313e4e41f735a37fca52a2a59,18289c54-e5e3-42cf-b2b5-1acb7d14ff70,2021
0152f2ba5f4765a313e4e41f735a37fca52a2a59,83c581dc-24d3-4837-9f9d-45d0d0ef95d4,2020
0152f2ba5f4765a313e4e41f735a37fca52a2a59,d5704488-0ce4-46da-a358-0b9066c90fb9,2023
